gene_id	switch_sig	padj_deseq2	padj_edger	gene_de_kw	gene_de_deseq2	gene_de_edger	visibility_kw	visibility_deseq2	visibility_edger
ENSG00000258819.1	False	1.13712771196552e-16	9.53939656264007e-14	False	True	True	none	gene_only	gene_only
ENSG00000258754.7	False	0.000414505179005	3.2223831007834e-05	False	True	True	none	gene_only	gene_only
ENSG00000259118.5	False	2.48624006725975e-06	4.68869728989064e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000258580.1	False	8.07282980499617e-08	7.5927059474705e-13	False	True	True	none	gene_only	gene_only
ENSG00000258910.2	True	1.1329360237596699e-33	2.20842730541313e-16	False	True	True	silent	visible	visible
ENSG00000259234.5	False	0.0001149825053924	8.5717802377257e-08	False	True	True	none	gene_only	gene_only
ENSG00000259448.2	False	1.2063226641989299e-40	3.74242799755714e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000232386.9	False	2.24975134227885e-12	4.0946465939057094e-11	False	True	True	none	gene_only	gene_only
ENSG00000259370.2	False	8.207465587727409e-56	3.68073800307134e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000259347.6	True	2.1122117489016499e-50	6.67686100032151e-32	True	True	True	visible	visible	visible
ENSG00000259772.6	True	9.676831997625189e-18	1.33480823531627e-13	True	True	True	visible	visible	visible
ENSG00000259363.5	True	4.86271037773652e-76	1.10240262829786e-31	True	True	True	visible	visible	visible
ENSG00000259345.5	True	1.24197840892688e-31	1.43210176519413e-20	True	True	True	visible	visible	visible
ENSG00000259319.1	False	1.98171051560687e-67	5.73177186804538e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000225766.9	False	3.32625908921533e-23	2.3572276883931e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000189419.6	True	1.2524187874030602e-31	1.35890764519611e-15	True	True	True	visible	visible	visible
ENSG00000259291.2	False	9.7762008524136e-51	1.93125436360746e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000259251.2	False	6.59148250401007e-05	5.43207074136218e-05	False	True	True	none	gene_only	gene_only
ENSG00000259275.2	False	9.22754901408983e-18	1.54619444972744e-13	False	True	True	none	gene_only	gene_only
ENSG00000259248.5	True	3.19652291238158e-11	5.16469772077239e-09	False	True	True	silent	visible	visible
ENSG00000259456.3	False	3.46333224802232e-05	0.0015826424646856	True	True	True	gene_only	gene_only	gene_only
ENSG00000259520.5	False	1.1486820224944e-05	2.75788006065773e-05	False	True	True	none	gene_only	gene_only
ENSG00000259495.2	True	3.14612325784522e-27	2.11611077724601e-18	True	True	True	visible	visible	visible
ENSG00000259343.5	True	2.55832800642912e-30	1.18537756843041e-17	True	True	True	visible	visible	visible
ENSG00000259673.5	False	4.2012851344660194e-43	3.17700342933539e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000259446.5	True	6.917017420573681e-14	9.88582660941841e-10	False	True	True	silent	visible	visible
ENSG00000176753.5	False	2.87337149860911e-14	5.85948582433763e-11	False	True	True	none	gene_only	gene_only
ENSG00000259577.1	False	3.6212026122961196e-36	3.85532702684598e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000259583.2	True	4.91413539706763e-28	6.50944694409352e-18	True	True	True	visible	visible	visible
ENSG00000234377.7	False	4.1570280861220305e-09	1.2885220359915398e-11	False	True	True	none	gene_only	gene_only
ENSG00000259380.5	False	7.179887721041159e-36	5.5250348961255795e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000261824.6	True	5.55759546520486e-17	4.11131224350513e-10	True	True	True	visible	visible	visible
ENSG00000260442.5	False	3.3517078672981e-82	1.59104750766823e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000259964.6	True	2.48136825805502e-45	1.02050296710621e-21	False	True	True	silent	visible	visible
ENSG00000260653.5	False	2.97225628501285e-27	2.4874975265061203e-19	False	True	True	none	gene_only	gene_only
ENSG00000261008.6	True	7.79854929426489e-27	5.1299106056737895e-18	False	True	True	silent	visible	visible
ENSG00000261296.1	False	0.0001959203352341	0.0007322116942249	True	True	True	gene_only	gene_only	gene_only
ENSG00000261227.2	False	3.63232803855383e-46	2.63349903511138e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000213599.10	False	1.26746683678712e-06	9.68329157693471e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000260186.5	False	4.27648519232764e-136	8.376126581941649e-42	True	True	True	gene_only	gene_only	gene_only
ENSG00000259972.2	False	6.3429740054707e-27	4.104465156337e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000261094.2	False	0.0034335594789601	0.0061357754215823	True	True	True	gene_only	gene_only	gene_only
ENSG00000261064.1	False	8.21961733336075e-07	4.0026959151334e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000260469.2	False	2.61124739883997e-18	3.08625287828972e-13	False	True	True	none	gene_only	gene_only
ENSG00000261801.5	False	5.72438805381126e-37	8.768051980907271e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000261126.7	False	1.40779374496318e-06	1.61139389339832e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000260750.5	False	8.218406758827001e-19	1.64384087684551e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000260807.6	False	1.00310975491139e-69	1.70167639628409e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000261487.1	False	1.01184351303575e-19	4.77822372357847e-15	False	True	True	none	gene_only	gene_only
ENSG00000260565.6	False	4.81218482080195e-05	0.0004594530139825	True	True	True	gene_only	gene_only	gene_only
ENSG00000260778.5	False	6.852618520257039e-18	7.49629607539427e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000260136.5	True	4.13833463757793e-24	1.1452852645276698e-12	True	True	True	visible	visible	visible
ENSG00000260517.2	True	3.4127591125744203e-20	4.7635156859661305e-14	True	True	True	visible	visible	visible
ENSG00000273036.2	True	3.5987871571817702e-47	2.8891454356637003e-21	True	True	True	visible	visible	visible
ENSG00000261253.2	True	1.2415241340127e-116	1.46298275304709e-35	True	True	True	visible	visible	visible
ENSG00000261329.5	False	2.8898774655605604e-35	4.33491811106157e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000261360.1	False	3.00961506894034e-14	5.943736238484631e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000260448.5	False	1.17220031241558e-14	1.4901982052507201e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000261183.5	True	1.23943084409419e-181	1.89778648783177e-43	True	True	True	visible	visible	visible
ENSG00000259953.1	False	4.85194474698776e-13	2.1194190272649e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000260630.6	False	1.36975059457615e-15	2.55045485007903e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000260528.4	False	3.38691602860046e-08	1.61840352881876e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000260793.2	False	3.2439497859977004e-16	6.26861654836434e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000260898.5	True	1.9876760054401798e-33	9.165538213694321e-21	True	True	True	visible	visible	visible
ENSG00000259925.1	False	4.52860389973246e-26	3.7472081429055e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000261553.5	False	2.92198860180101e-08	5.73521396160867e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000238045.9	True	1.72744445422307e-110	1.14518698671036e-31	True	True	True	visible	visible	visible
